City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
277,kotlas,61.2611,46.6556,17.7,72,100,0.9,RU,1722362964
278,christiana,-27.914,25.1611,8.95,22,51,4.84,ZA,1722363003
279,jabat,7.75,168.9751,28.52,75,93,3.68,MH,1722363003
280,gordonvale,-17.0936,145.7842,18.88,93,65,2.3,AU,1722363003
281,korla,41.7597,86.1469,34.35,21,1,3.21,CN,1722363004
282,ongjin,37.9347,125.3619,23.86,97,27,1.64,KP,1722363004
283,kanggye,40.9695,126.5852,22.24,97,90,1.62,KP,1722363004
284,birjand,32.8663,59.2211,28.26,21,0,3.09,IR,1722362778
285,devils lake,48.1128,-98.8651,27.99,57,0,6.69,US,1722363005
286,crane,31.3974,-102.3501,32.71,43,1,8.04,US,1722362810
287,igarka,67.4667,86.5833,21.65,54,100,7.03,RU,1722363005
288,malango,-2.9627,119.9001,18.32,99,63,1.0,ID,1722363005
289,argo,37.6333,22.7333,30.99,40,13,0.51,GR,1722362858
290,villa gesell,-37.2639,-56.973,11.18,52,100,8.23,AR,1722363006
291,la passe,45.5549,-0.8967,32.13,68,61,5.16,FR,1722363006
292,val-d'or,48.1002,-77.7828,28.09,47,93,2.21,CA,1722363006
293,usinsk,65.9939,57.5281,16.96,86,100,4.11,RU,1722362781
294,swan hill,-35.3378,143.5544,4.9,90,21,1.93,AU,1722363006
295,alice springs,-23.7,133.8833,0.75,64,0,3.09,AU,1722363007
296,polyarnyy,69.1989,33.4478,10.31,84,100,7.24,RU,1722363007
297,parry sound,45.3501,-80.033,27.2,63,100,1.86,CA,1722363007
298,santiago de cao,-7.9589,-79.2392,18.07,88,75,0.0,PE,1722363007
299,khandyga,62.6667,135.6,9.58,96,100,2.07,RU,1722363008
300,new plymouth,-39.0667,174.0833,10.45,100,89,8.67,NZ,1722363008
301,kulhudhuffushi,6.6221,73.07,28.56,81,100,5.18,MV,1722362783
302,macon,39.8667,-88.9668,29.86,65,0,2.57,US,1722363009
303,viljoenskroon,-27.2084,26.9485,10.08,19,95,2.91,ZA,1722363009
304,howard springs,-12.497,131.047,23.95,74,41,2.55,AU,1722363009
305,pangody,65.85,74.4859,18.82,80,99,2.2,RU,1722363009
306,pacific grove,36.6177,-121.9166,22.89,81,40,3.6,US,1722363009
307,abu jibeha,11.4562,31.2285,22.91,87,95,2.56,SD,1722363010
308,goianesia,-15.3175,-49.1175,33.22,17,1,1.83,BR,1722363010
309,puerto armuelles,8.2833,-82.8667,31.99,79,96,1.34,PA,1722363010
310,midvagur,62.0511,-7.1939,12.46,87,75,6.17,FO,1722363010
311,khash,28.2211,61.2158,30.48,19,100,6.89,IR,1722363011
312,cangzhou,38.3167,116.8667,27.37,87,55,6.04,CN,1722363011
313,walvis bay,-22.9575,14.5053,12.83,81,3,8.04,NA,1722363011
314,taos,36.4072,-105.5731,30.11,26,0,2.06,US,1722363011
315,camana,-16.6228,-72.7111,17.64,74,15,3.23,PE,1722362851
316,vylkove,45.4021,29.586,23.49,47,43,4.66,UA,1722363012
317,constantia,44.1833,28.65,26.38,48,2,0.59,RO,1722363012
318,chadron,42.8294,-102.9999,35.82,19,0,3.6,US,1722362896
319,petauke,-14.2426,31.3253,20.97,22,20,2.6,ZM,1722363012
320,pariaman,-0.619,100.12,24.03,88,97,2.11,ID,1722363013
321,tazovsky,67.4667,78.7,16.04,99,100,3.47,RU,1722363013
322,sechura,-5.5569,-80.8222,24.08,60,7,5.72,PE,1722363013
323,ghadamis,30.1337,9.5007,34.87,15,0,5.79,LY,1722363014
324,mugia,43.1041,-9.2179,24.53,82,25,2.63,ES,1722363014
325,northam,51.0333,-4.2167,22.01,77,73,2.96,GB,1722363014
326,boa vista,2.8197,-60.6733,27.99,69,75,2.06,BR,1722363014
327,wauchope,-31.45,152.7333,11.19,80,80,2.93,AU,1722363015
328,hithadhoo,-0.6,73.0833,28.9,75,100,4.68,MV,1722362801
329,alexandria,31.2156,29.9553,28.2,70,0,3.96,EG,1722363015
330,itoman,26.1247,127.6694,29.21,89,40,3.6,JP,1722363015
331,tomatlan,19.9333,-105.25,32.5,58,100,2.02,MX,1722363015
332,neiafu,-18.65,-173.9833,23.44,59,65,10.16,TO,1722363016
333,broken hill,-31.95,141.4333,6.58,67,4,3.58,AU,1722363016
334,auki,-8.7676,160.7034,23.99,89,49,1.48,SB,1722363016
335,alotau,-10.3069,150.4462,23.16,97,100,1.54,PG,1722363016
336,laguna,38.421,-121.4238,27.75,61,0,2.06,US,1722363017
337,aitape,-3.1374,142.3475,25.43,91,53,2.39,PG,1722363017
338,forbes,-33.3833,148.0167,1.62,84,9,2.43,AU,1722363017
339,inhambane,-23.865,35.3833,20.38,76,3,4.05,MZ,1722363017
340,klyuchi,52.2667,79.1667,21.82,54,71,3.24,RU,1722363018
341,luganville,-15.5333,167.1667,23.62,88,82,4.12,VU,1722363018
342,mochudi,-24.4167,26.15,21.33,21,6,2.57,BW,1722363019
343,tangalle,6.024,80.7911,26.6,87,100,3.6,LK,1722363019
344,basco,20.4487,121.9702,28.5,80,28,6.63,PH,1722363019
345,leava,-14.3,-178.1667,26.61,63,78,10.95,WF,1722363019
346,rikaze,29.25,88.8833,15.7,33,3,1.5,CN,1722363019
347,kununurra,-15.7667,128.7333,22.99,40,77,3.09,AU,1722363020
348,bamboo flat,11.7,92.7167,27.46,83,100,6.52,IN,1722363020
349,al kharijah,25.4514,30.5464,34.29,19,43,2.93,EG,1722363020
350,kalmunai,7.4167,81.8167,28.7,72,100,0.85,LK,1722362837
351,berdigestyakh,62.0989,126.6992,10.97,60,24,4.21,RU,1722363021
352,mbale,1.0821,34.175,19.86,74,100,1.48,UG,1722363021
353,as sulayyil,20.4607,45.5779,38.14,11,47,4.21,SA,1722363021
354,mumbwa,-14.9783,27.0619,19.7,14,5,1.81,ZM,1722363021
355,pokhara,28.2333,83.9833,22.85,97,82,0.71,NP,1722363022
356,tsiombe,-25.3,45.4833,18.11,70,22,2.75,MG,1722363022
357,massawa,15.6097,39.45,35.54,48,75,2.62,ER,1722363022
358,howrah,22.5892,88.3103,29.0,94,40,3.6,IN,1722362832
359,vorkuta,67.5,64.0,15.97,97,100,2.36,RU,1722363023
360,ha'il,27.5219,41.6907,35.01,16,0,5.14,SA,1722363023
361,champerico,14.3,-91.9167,35.3,74,100,2.97,GT,1722363023
362,damghan,36.1683,54.348,29.88,32,1,4.2,IR,1722363024
363,huarmey,-10.0681,-78.1522,20.53,71,18,4.43,PE,1722363024
364,ciutadella,40.0011,3.8414,32.45,57,0,4.83,ES,1722363024
365,morehead city,34.7229,-76.726,31.13,75,0,5.66,US,1722362982
366,coari,-4.085,-63.1414,37.6,25,7,1.13,BR,1722363024
367,tazacorte,28.629,-17.9293,24.54,87,40,4.63,ES,1722362871
368,douz,33.4663,9.0203,35.28,20,0,8.65,TN,1722363025
369,kamen'-rybolov,44.7481,132.0403,18.62,95,73,2.17,RU,1722363025
370,soc trang,9.6033,105.98,25.18,92,98,2.13,VN,1722363025
371,santo antonio,-6.3106,-35.4789,27.89,63,72,6.59,BR,1722363025
372,gejiu,23.306,103.1635,15.92,99,100,0.81,CN,1722363026
373,nanticoke,41.2054,-76.0049,30.31,70,97,1.34,US,1722363026
374,homer,59.6425,-151.5483,12.93,85,75,1.34,US,1722362716
375,lata,40.1629,-8.3327,29.16,52,0,2.81,PT,1722363026
376,kailua-kona,19.6406,-155.9956,25.89,79,96,2.02,US,1722362450
377,parakou,9.3372,2.6303,23.46,93,100,2.08,BJ,1722363027
378,fale old settlement,-9.3852,-171.2468,27.22,77,100,10.8,TK,1722362818
379,kone,-21.0595,164.8658,18.98,80,97,1.96,NC,1722363027
380,bucu,44.6053,27.4934,24.43,30,9,4.03,RO,1722363027
381,corlu,41.1592,27.8,22.99,68,0,6.17,TR,1722363028
382,olinda,-8.0089,-34.8553,27.85,69,75,6.69,BR,1722363028
383,placido de castro,-10.3353,-67.1856,36.45,24,51,1.13,BR,1722363028
384,deqen,29.9618,90.7188,9.32,45,1,1.47,CN,1722363028
385,bokhan,53.153,103.7714,17.93,81,57,1.07,RU,1722363029
386,san rafael,-34.6177,-68.3301,16.36,23,100,5.45,AR,1722363029
387,lorengau,-2.0226,147.2712,27.54,82,12,4.8,PG,1722363029
388,odessa,46.4775,30.7326,23.83,51,62,7.82,UA,1722362737
389,n'zeto,-7.2312,12.8666,20.84,83,73,3.71,AO,1722363029
390,mount isa,-20.7333,139.5,11.87,28,0,3.6,AU,1722363030
391,outjo,-20.1167,16.15,15.17,15,25,5.79,NA,1722362820
392,mokhsogollokh,61.4681,128.9203,11.11,69,29,3.32,RU,1722362890
393,pisco,-13.7,-76.2167,19.45,72,40,4.12,PE,1722363030
394,bowen,-20.0167,148.2333,13.62,77,27,4.93,AU,1722363030
395,prince george,53.9166,-122.753,19.23,74,100,0.89,CA,1722362856
396,taltal,-25.4,-70.4833,16.25,68,25,2.21,CL,1722363031
397,onega,63.9061,38.1404,11.42,91,72,3.16,RU,1722363031
398,kristiansund,63.1115,7.732,14.36,93,75,6.17,NO,1722363031
399,chernyshevsk,52.5243,117.0174,17.19,94,91,2.64,RU,1722363031
400,rio grande,-32.035,-52.0986,15.06,63,19,3.61,BR,1722363032
401,akureyri,65.6835,-18.0878,9.96,87,100,5.66,IS,1722362775
402,east ballina,-28.8667,153.5833,6.56,84,22,5.59,AU,1722363032
403,enewetak,11.3474,162.3373,28.29,72,95,1.54,MH,1722363032
404,alcudia,39.8532,3.1214,34.83,36,1,4.45,ES,1722363033
405,aleksandrovskoye,44.7142,43.0008,24.23,52,45,5.27,RU,1722363033
406,presidente dutra,-5.29,-44.49,37.93,17,4,3.32,BR,1722363033
407,as salamiyah,35.0113,37.0532,26.55,57,0,6.01,SY,1722363033
408,zaraza,9.3503,-65.3245,27.8,89,92,2.57,VE,1722363034
409,greymouth,-42.4667,171.2,5.89,69,100,6.42,NZ,1722363034
410,cururupu,-1.8283,-44.8683,32.05,45,24,3.24,BR,1722363034
411,labasa,-16.4167,179.3833,21.8,80,68,3.65,FJ,1722363034
412,colares,38.7992,-9.4469,25.74,79,20,4.63,PT,1722362850
413,nyagan,62.1406,65.3936,14.0,91,15,1.3,RU,1722363035
414,chegdomyn,51.1167,133.0167,16.84,90,10,1.0,RU,1722363035
415,long beach,33.767,-118.1892,27.32,67,0,3.6,US,1722362850
416,urangan,-25.3,152.9,14.18,68,42,7.04,AU,1722363035
417,lagrange,33.0393,-85.0313,31.91,66,75,2.06,US,1722363036
418,klaksvik,62.2266,-6.589,12.51,82,37,6.96,FO,1722363036
419,emmett,43.8735,-116.4993,25.12,47,87,4.9,US,1722363036
420,katsuura,35.1333,140.3,25.86,92,72,1.69,JP,1722363036
421,port blair,11.6667,92.75,27.95,83,100,6.72,IN,1722362805
422,zaragoza,41.6561,-0.8773,40.25,16,0,8.75,ES,1722363037
423,tossa de mar,41.7325,2.9338,31.17,6,5,0.43,ES,1722363037
424,shalazhi,43.0978,45.3608,25.64,47,24,2.27,RU,1722363037
425,namsos,64.4662,11.4957,19.95,56,0,0.51,NO,1722363037
426,bathsheba,13.2167,-59.5167,31.34,70,40,5.14,BB,1722363038
427,nagqu,31.5,92.0,3.39,63,35,1.55,CN,1722363038
428,saint-pierre,-21.3393,55.4781,19.82,56,0,3.09,RE,1722363038
429,el granada,37.5027,-122.4694,23.62,86,100,7.2,US,1722363038
430,cidreira,-30.1811,-50.2056,15.74,64,4,5.48,BR,1722363039
431,saldanha,-33.0117,17.9442,8.03,66,0,9.45,ZA,1722363039
432,albertina,-22.2008,-46.6158,23.64,43,93,3.85,BR,1722363040
433,hudson,40.7168,-74.0663,33.0,56,20,7.2,US,1722363040
434,bati,11.1833,40.0167,23.4,58,56,1.94,ET,1722363040
435,guerrero negro,27.9769,-114.0611,23.19,65,9,7.88,MX,1722363041
436,revelstoke,50.9832,-118.2023,19.01,88,100,1.54,CA,1722363041
437,casino,-28.8667,153.05,6.43,86,0,1.56,AU,1722363041
438,mungwi,-10.1732,31.3694,16.96,19,1,2.3,ZM,1722363041
439,ta`u,-14.2336,-169.5144,25.04,60,21,11.97,AS,1722363042
440,san mariano,7.5,126.0,22.52,96,30,0.99,PH,1722363042
441,huilong,31.8111,121.655,27.58,86,0,7.43,CN,1722363042
442,freetown,8.484,-13.2299,24.68,88,100,4.48,SL,1722363042
443,bekondo,4.6819,9.3214,21.57,94,100,1.71,CM,1722363043
444,el calafate,-50.3408,-72.2768,2.36,99,100,3.23,AR,1722363043
445,rialma,-15.315,-49.5844,34.35,16,2,0.64,BR,1722363043
446,bubaque,11.2833,-15.8333,26.46,83,99,7.34,GW,1722363044
447,vangaindrano,-23.35,47.6,19.67,89,20,0.77,MG,1722363044
448,grantsville,40.5999,-112.4644,32.27,14,0,3.13,US,1722363044
449,tommot,58.9564,126.2925,9.66,92,72,1.22,RU,1722363044
450,weihai,37.5017,122.1136,25.49,92,0,6.09,CN,1722363045
451,jackson,42.4165,-122.8345,26.51,52,0,1.54,US,1722363045
452,yur'yevets,57.3201,43.1041,16.0,88,100,4.01,RU,1722363045
453,al hufuf,25.3646,49.5653,37.19,28,0,1.54,SA,1722363045
454,zyryanskoye,56.8306,86.6258,15.75,91,18,2.51,RU,1722363045
455,canutama,-6.5339,-64.3831,39.05,19,2,1.89,BR,1722363046
456,la'ie,21.6477,-157.9253,23.98,89,100,5.36,US,1722362855
457,silkeborg,56.1697,9.5451,21.18,71,0,2.61,DK,1722363046
458,aljezur,37.3191,-8.8033,21.86,79,7,3.64,PT,1722363046
459,castelli,-25.9468,-60.6195,22.89,35,3,2.45,AR,1722363047
460,kirakira,-10.4544,161.9205,25.36,87,57,3.85,SB,1722362863
461,ekangala,-25.6962,28.7492,11.09,34,8,1.52,ZA,1722363047
462,santa vitoria do palmar,-33.5189,-53.3681,12.3,59,51,3.12,BR,1722363047
463,fortuna,40.5982,-124.1573,17.77,97,75,3.6,US,1722362812
464,boise,43.6135,-116.2035,24.72,58,75,2.24,US,1722362808
465,zaysan,47.4667,84.8667,20.01,72,100,7.55,KZ,1722363048
466,bakanas,44.8081,76.2772,28.49,32,91,2.36,KZ,1722363048
467,grabo,57.8363,12.2995,19.65,61,0,3.6,SE,1722363048
468,baihe,22.15,107.2333,24.86,96,100,0.47,CN,1722363048
469,sinabang,2.4803,96.3801,26.45,85,100,1.43,ID,1722362840
470,port lincoln,-34.7333,135.8667,10.59,52,70,4.55,AU,1722362827
471,iwanai,42.9744,140.5089,18.99,96,58,0.53,JP,1722362835
472,humaita,-7.5061,-63.0208,39.32,16,26,2.0,BR,1722363049
473,ponta delgada,37.7333,-25.6667,25.4,73,20,3.6,PT,1722362878
474,sars,56.5502,57.1366,13.77,99,67,1.86,RU,1722363050
475,port alberni,49.2413,-124.8028,19.93,86,100,1.08,CA,1722363050
476,rockland,41.1668,-74.0496,31.83,59,77,1.34,US,1722362592
477,ust'-ilimsk,58.0006,102.6619,18.53,66,95,2.69,RU,1722363050
478,bokovskaya,49.229,41.8306,20.34,46,19,3.37,RU,1722363051
479,djambala,-2.5447,14.7533,25.13,45,7,2.37,CG,1722363051
480,vila do maio,15.1333,-23.2167,28.44,75,100,3.41,CV,1722363051
481,sampacho,-33.3839,-64.7221,17.79,28,91,5.62,AR,1722363051
482,esikhaleni,-28.871,31.8996,18.46,57,60,6.62,ZA,1722363052
483,myeik,12.4333,98.6,26.27,84,100,3.09,MM,1722363052
484,axim,4.8699,-2.2405,24.48,81,83,3.47,GH,1722362856
485,puerto baquerizo moreno,-0.9,-89.6,22.55,78,40,6.69,EC,1722362844
486,jutai,-5.1833,-68.9,37.34,23,5,1.69,BR,1722363053
487,nova vicosa,-17.8919,-39.3719,26.45,65,0,4.22,BR,1722362836
488,punta del este,-34.9667,-54.95,14.06,46,0,3.6,UY,1722362841
489,prince rupert,54.3161,-130.3201,15.05,96,100,5.66,CA,1722362703
490,kill devil hills,36.0307,-75.676,29.43,71,75,4.12,US,1722363053
491,piti village,13.4626,144.6933,28.03,88,0,2.06,GU,1722363054
492,tranas,58.0372,14.9782,20.77,56,35,3.6,SE,1722363054
493,grand falls-windsor,48.9332,-55.6649,33.61,46,63,0.45,CA,1722363054
494,altamont,42.2068,-121.7372,24.11,50,0,2.24,US,1722363054
495,aligudarz,33.4006,49.6949,26.14,17,0,1.04,IR,1722363054
496,netanya,32.3329,34.8599,29.01,73,0,2.11,IL,1722363055
497,hakui,36.8833,136.7833,26.56,97,86,2.76,JP,1722363055
498,ordynskoye,54.3656,81.8994,16.26,89,55,2.38,RU,1722363055
499,peace river,56.2501,-117.286,22.31,53,21,6.03,CA,1722362894
500,pleiku,13.9833,108.0,20.35,99,100,2.12,VN,1722363055
501,neyriz,29.1988,54.3278,31.59,26,69,2.9,IR,1722363056
502,tutong,4.8,114.65,28.05,88,97,1.16,BN,1722363056
503,sao gabriel da cachoeira,-0.1303,-67.0892,31.62,56,38,0.43,BR,1722363056
504,kayangel,8.0823,134.7173,28.37,75,52,2.12,PW,1722362818
505,mandalgovi,45.7625,106.2708,17.14,77,100,3.03,MN,1722363057
506,san patricio,28.017,-97.5169,33.08,53,9,7.82,US,1722362779
507,yuzhno-kurilsk,44.0306,145.8556,14.23,96,91,7.51,RU,1722363057
508,hilo,19.7297,-155.09,22.84,98,100,2.57,US,1722363057
509,gebeit,21.0667,36.3167,32.08,35,80,7.95,SD,1722362873
510,raikot,30.65,75.6,33.44,60,100,2.11,IN,1722363058
511,vieste,41.8825,16.175,27.11,56,0,7.19,IT,1722363058
512,turinskaya sloboda,57.6232,64.3858,13.89,93,29,2.57,RU,1722363058
513,paphos,34.7667,32.4167,29.02,94,40,3.09,CY,1722363058
514,dwarka,22.2394,68.9678,28.32,87,72,8.08,IN,1722363059
515,sao joao da barra,-21.6403,-41.0511,25.05,63,55,10.5,BR,1722363059
516,siwa oasis,29.2041,25.5195,35.01,22,0,3.78,EG,1722363059
517,caleta de carquin,-11.0925,-77.6267,19.75,72,34,4.31,PE,1722363059
518,jogeva,58.7467,26.3939,17.16,93,56,2.65,EE,1722363060
519,bandarbeyla,9.4942,50.8122,25.06,82,56,14.39,SO,1722362774
520,kristinestad,62.2743,21.376,16.17,77,72,5.07,FI,1722363060
521,winnemucca,40.973,-117.7357,27.03,21,75,3.09,US,1722362828
522,mananara,-16.1667,49.7667,18.66,85,2,2.01,MG,1722363061
523,capayan,-28.761,-66.0502,21.0,27,99,1.17,AR,1722363061
524,illizi,26.4833,8.4667,36.29,12,0,7.34,DZ,1722363061
525,sabha,27.0377,14.4283,32.27,15,0,4.74,LY,1722363061
526,rice lake,45.5061,-91.7382,28.92,60,40,5.14,US,1722363062
527,wanning,18.8003,110.3967,26.14,87,100,3.94,CN,1722363062
528,papao,-17.75,-149.55,23.82,74,100,12.33,PF,1722363062
529,as safirah,36.077,37.3725,28.56,47,0,9.37,SY,1722363062
530,damaturu,11.747,11.9608,28.76,59,74,4.6,NG,1722363063
531,belmonte,-15.8631,-38.8828,25.93,68,31,3.5,BR,1722362809
532,nadym,65.5333,72.5167,16.96,92,100,2.32,RU,1722362828
533,port augusta,-32.5,137.7667,6.26,73,17,1.33,AU,1722363063
534,shetpe,44.1667,52.1167,28.46,23,0,2.78,KZ,1722363064
535,zakamensk,50.3741,103.2863,14.61,97,98,0.33,RU,1722363064
536,daru,-9.0763,143.2092,24.54,87,90,7.66,PG,1722362798
537,st anne,49.715,-2.2042,21.25,77,0,3.6,GG,1722363064
538,padang,-0.9492,100.3543,24.03,91,98,2.2,ID,1722363064
539,labrador city,52.9463,-66.9114,30.1,43,75,1.79,CA,1722362794
540,salalah,17.0151,54.0924,25.05,100,100,1.03,OM,1722363065
541,binkolo,8.9533,-11.9779,22.71,98,100,1.37,SL,1722363065
542,sundsvall,62.3913,17.3063,18.98,63,21,3.6,SE,1722363065
543,mogadishu,2.0371,45.3438,24.6,86,87,6.67,SO,1722362804
544,porto novo,6.4965,2.6036,24.76,80,99,4.32,BJ,1722363066
545,mbalmayo,3.5167,11.5,22.18,96,88,2.14,CM,1722363066
546,chissamba,-12.1667,17.3333,21.01,16,7,1.5,AO,1722363066
547,richards bay,-28.783,32.0377,18.55,56,60,5.67,ZA,1722362815
548,vanino,49.0869,140.2543,10.68,89,0,1.17,RU,1722363066
549,puerto gaitan,4.3133,-72.0816,24.7,85,100,1.15,CO,1722363067
550,taoudenni,22.6783,-3.9836,46.43,9,25,2.68,ML,1722362854
551,anahuac,27.2333,-100.15,33.91,45,8,8.69,MX,1722363067
552,ayvacik,39.6011,26.4047,25.14,56,1,6.65,TR,1722363067
553,holualoa,19.6228,-155.9522,24.37,78,96,1.7,US,1722362827
554,essaouira,31.5125,-9.77,25.72,69,0,7.72,MA,1722363068
555,port douglas,-16.4833,145.4667,20.4,74,96,7.43,AU,1722363068
556,fort st. john,56.2499,-120.8529,21.37,41,53,6.99,CA,1722362867
557,beira,-19.8436,34.8389,22.05,94,0,3.09,MZ,1722363069
